id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted,name
70359,Sales & Marketing,region_2,Bachelor's,m,other,3,30,2,6,1,0,53,0,employee_70359
1384,Technology,region_2,Bachelor's,f,sourcing,1,25,2,3,1,0,79,0,employee_1384
77259,Analytics,region_22,Bachelor's,m,other,1,45,3,6,0,0,85,0,employee_77259
13647,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,33,5,7,1,0,49,0,employee_13647
15449,Analytics,region_7,Bachelor's,m,sourcing,1,33,5,7,1,0,87,0,employee_15449
7704,Operations,region_5,Bachelor's,m,other,1,39,4,7,1,0,57,0,employee_7704
48523,Sales & Marketing,region_9,Bachelor's,m,sourcing,1,29,2,3,1,0,49,0,employee_48523
31448,Technology,region_2,Bachelor's,m,referred,1,29,5,4,1,0,78,0,employee_31448
20694,Analytics,region_7,Bachelor's,m,other,1,36,3,8,1,0,80,0,employee_20694
75223,Operations,region_22,Bachelor's,f,sourcing,1,38,4,9,0,0,72,1,employee_75223
14413,Sales & Marketing,region_1,Bachelor's,m,other,1,42,5,8,0,0,58,0,employee_14413
44689,Operations,region_22,Master's & above,f,other,1,46,1,12,0,0,55,0,employee_44689
1713,Sales & Marketing,region_13,Bachelor's,m,other,1,35,3,6,0,0,49,0,employee_1713
28879,Operations,region_11,Bachelor's,m,sourcing,1,34,1,4,0,0,58,0,employee_28879
49139,Operations,region_22,Bachelor's,f,sourcing,3,28,4,3,0,0,62,0,employee_49139
55609,Finance,region_28,Bachelor's,f,sourcing,1,30,5,7,1,0,60,1,employee_55609
15450,Sales & Marketing,region_32,Bachelor's,m,other,1,31,5,7,0,0,50,0,employee_15450
30953,Sales & Marketing,region_31,Bachelor's,f,other,1,27,1,4,0,0,53,0,employee_30953
899,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,36,3,4,1,0,54,0,employee_899
41161,Operations,region_22,Bachelor's,m,other,1,40,5,3,1,1,60,1,employee_41161
77705,Sales & Marketing,region_7,Bachelor's,m,other,1,50,5,6,0,0,48,0,employee_77705
18655,Operations,region_19,Master's & above,m,other,1,40,3,2,0,0,57,0,employee_18655
75606,Technology,region_13,Master's & above,m,sourcing,1,35,4,2,1,0,80,0,employee_75606
53595,Finance,region_13,Bachelor's,m,sourcing,1,28,,1,1,0,60,0,employee_53595
73403,Technology,region_22,Bachelor's,m,other,1,32,1,4,0,0,75,0,employee_73403
35205,Operations,region_2,Bachelor's,m,other,2,54,5,6,1,0,60,0,employee_35205
75051,Operations,region_5,Bachelor's,m,sourcing,1,29,5,3,1,0,58,1,employee_75051
6881,Sales & Marketing,region_1,Bachelor's,m,other,1,32,5,3,0,0,46,0,employee_6881
52330,Operations,region_12,Bachelor's,m,sourcing,1,27,5,5,0,0,57,0,employee_52330
54436,Analytics,region_29,Bachelor's,f,sourcing,1,28,5,4,1,0,81,0,employee_54436
22632,Analytics,region_7,Bachelor's,m,sourcing,2,36,5,7,1,0,83,0,employee_22632
69421,Procurement,region_6,Bachelor's,f,other,1,36,1,10,0,0,69,0,employee_69421
61852,Operations,region_32,Bachelor's,f,sourcing,1,32,4,8,0,0,65,0,employee_61852
56559,Operations,region_27,Master's & above,m,other,1,41,4,11,0,0,62,0,employee_56559
7378,Sales & Marketing,region_13,Master's & above,m,sourcing,1,31,4,4,1,0,48,0,employee_7378
47793,Finance,region_2,Below Secondary,m,sourcing,3,21,3,2,0,0,60,0,employee_47793
4752,Procurement,region_2,Bachelor's,f,other,1,59,2,15,0,0,66,0,employee_4752
63427,Sales & Marketing,region_23,Master's & above,m,other,1,41,3,8,0,0,51,0,employee_63427
50703,Procurement,region_31,Bachelor's,f,other,1,31,3,8,0,0,69,0,employee_50703
14799,Operations,region_25,Bachelor's,f,sourcing,1,27,3,2,1,0,57,0,employee_14799
7716,Finance,region_31,Bachelor's,m,sourcing,3,41,3,3,0,0,60,0,employee_7716
67332,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,30,5,6,0,0,49,0,employee_67332
853,HR,region_22,Bachelor's,m,other,1,29,3,5,0,0,55,0,employee_853
51850,Sales & Marketing,region_12,Bachelor's,m,sourcing,1,45,3,6,0,0,47,0,employee_51850
17333,Procurement,region_2,Bachelor's,f,sourcing,1,31,5,7,1,0,69,0,employee_17333
36481,Operations,region_4,Bachelor's,m,sourcing,1,26,4,2,0,0,55,0,employee_36481
57758,Technology,region_6,Bachelor's,m,other,1,32,3,3,0,0,76,0,employee_57758
52703,Sales & Marketing,region_28,Bachelor's,m,sourcing,2,38,1,3,0,0,45,0,employee_52703
41766,Operations,region_15,Bachelor's,m,other,1,31,3,7,0,0,61,0,employee_41766
15864,HR,region_26,Bachelor's,f,other,1,26,3,3,0,0,47,0,employee_15864
62339,HR,region_23,Bachelor's,m,other,1,31,3,6,1,0,51,0,employee_62339
22571,Sales & Marketing,region_2,Master's & above,f,other,1,39,3,11,1,0,50,0,employee_22571
48528,Procurement,region_2,Master's & above,f,sourcing,1,46,3,13,1,0,69,1,employee_48528
39514,Analytics,region_30,Bachelor's,m,other,1,29,5,3,1,0,86,1,employee_39514
52026,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,44,2,4,0,0,48,0,employee_52026
25128,Analytics,region_22,Bachelor's,m,other,1,36,4,3,1,0,88,0,employee_25128
68387,Operations,region_28,Bachelor's,f,sourcing,1,28,3,5,0,0,58,0,employee_68387
11725,Sales & Marketing,region_2,Master's & above,f,other,1,46,3,3,1,0,49,0,employee_11725
56074,Procurement,region_29,Bachelor's,m,sourcing,1,35,5,2,1,0,69,0,employee_56074
73212,Sales & Marketing,region_30,Bachelor's,m,sourcing,1,29,4,2,0,0,49,0,employee_73212
19117,HR,region_22,Master's & above,f,other,1,36,5,13,0,0,52,0,employee_19117
52509,Finance,region_2,Bachelor's,m,sourcing,1,31,4,4,1,0,63,0,employee_52509
53490,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,37,3,8,0,0,53,0,employee_53490
54827,Sales & Marketing,region_28,,m,other,1,36,2,4,0,0,48,0,employee_54827
55894,Procurement,region_27,Bachelor's,m,other,1,31,3,5,0,0,69,0,employee_55894
51061,Technology,region_2,Bachelor's,f,other,3,33,1,9,0,0,76,0,employee_51061
18352,Technology,region_16,Bachelor's,m,sourcing,1,26,3,3,1,0,79,0,employee_18352
52432,Finance,region_3,Bachelor's,m,other,2,28,1,5,0,1,66,0,employee_52432
52614,Technology,region_7,Bachelor's,f,sourcing,1,34,3,4,0,0,83,0,employee_52614
23297,Legal,region_2,Bachelor's,m,other,1,52,5,2,0,0,55,0,employee_23297
38343,HR,region_32,Bachelor's,f,other,1,32,1,5,0,0,51,0,employee_38343
48421,Technology,region_2,Below Secondary,f,other,1,23,,1,0,0,76,0,employee_48421
11757,Finance,region_11,Bachelor's,f,other,1,29,4,9,1,0,58,0,employee_11757
55559,HR,region_28,Bachelor's,m,sourcing,1,31,5,3,0,0,52,0,employee_55559
32971,Operations,region_2,Bachelor's,f,sourcing,1,39,4,5,0,0,58,0,employee_32971
4918,Sales & Marketing,region_12,Bachelor's,f,other,1,26,5,3,1,0,54,0,employee_4918
38347,Procurement,region_17,Bachelor's,m,sourcing,1,31,3,9,0,0,73,0,employee_38347
36565,Operations,region_27,Master's & above,m,other,1,38,4,12,0,0,59,0,employee_36565
19348,Sales & Marketing,region_6,Bachelor's,m,other,1,38,4,9,0,0,48,0,employee_19348
32863,Procurement,region_2,Bachelor's,m,sourcing,1,53,2,4,0,0,72,0,employee_32863
28872,HR,region_32,Bachelor's,m,other,1,30,3,5,0,0,57,0,employee_28872
14132,Analytics,region_2,Bachelor's,m,other,2,41,2,13,1,0,82,1,employee_14132
26382,Sales & Marketing,region_2,,m,referred,1,25,5,2,0,0,46,0,employee_26382
16788,HR,region_2,Bachelor's,m,other,1,46,4,15,1,0,47,0,employee_16788
5286,Technology,region_23,Bachelor's,m,other,1,26,4,2,0,0,78,0,employee_5286
7945,Technology,region_13,Bachelor's,f,sourcing,2,33,2,4,0,0,79,0,employee_7945
22738,R&D,region_22,Bachelor's,m,sourcing,1,34,5,5,0,0,84,0,employee_22738
64483,Procurement,region_2,Bachelor's,f,other,1,29,1,3,0,0,72,0,employee_64483
20601,Analytics,region_2,,m,sourcing,1,28,5,8,0,0,87,0,employee_20601
31727,Procurement,region_13,Bachelor's,m,other,1,34,3,8,0,0,73,0,employee_31727
2363,Procurement,region_4,Master's & above,f,sourcing,1,35,4,6,0,0,63,0,employee_2363
34577,Sales & Marketing,region_11,Bachelor's,f,sourcing,1,26,,1,0,0,47,0,employee_34577
8908,Procurement,region_7,Master's & above,m,sourcing,2,41,3,11,0,0,69,0,employee_8908
8860,Sales & Marketing,region_7,,m,other,2,25,5,2,1,0,44,0,employee_8860
70361,Sales & Marketing,region_25,Bachelor's,f,sourcing,1,29,3,2,0,0,49,0,employee_70361
48039,Sales & Marketing,region_17,Bachelor's,m,sourcing,1,40,3,6,0,0,49,0,employee_48039
64698,Operations,region_15,Master's & above,m,referred,1,36,5,8,1,1,62,0,employee_64698
12390,Operations,region_24,Bachelor's,m,other,1,27,1,3,0,0,59,0,employee_12390
71704,Operations,region_7,Bachelor's,m,other,1,42,3,4,0,0,60,0,employee_71704
18250,Sales & Marketing,region_2,Master's & above,m,sourcing,1,46,1,15,0,0,49,0,employee_18250
29951,Operations,region_7,Bachelor's,m,other,1,25,3,2,0,0,61,0,employee_29951
57380,Operations,region_22,Bachelor's,f,other,1,37,3,4,1,0,62,0,employee_57380
47532,Operations,region_27,Bachelor's,m,other,1,26,5,3,1,0,60,0,employee_47532
59471,Technology,region_7,Bachelor's,m,sourcing,1,41,5,9,1,0,84,0,employee_59471
7578,Procurement,region_4,Master's & above,m,other,1,46,4,11,0,0,70,0,employee_7578
56125,Finance,region_7,Bachelor's,f,other,1,27,5,3,0,0,55,0,employee_56125
76225,Analytics,region_22,Bachelor's,m,referred,2,32,3,9,0,0,81,0,employee_76225
59927,Operations,region_15,Bachelor's,m,other,1,29,4,3,1,0,59,0,employee_59927
74610,Analytics,region_22,Bachelor's,f,other,2,27,3,4,0,1,81,1,employee_74610
37695,Finance,region_2,Bachelor's,f,other,1,48,5,12,0,0,61,0,employee_37695
234,Legal,region_11,Bachelor's,m,sourcing,1,37,4,10,0,0,56,0,employee_234
32839,Operations,region_19,Master's & above,m,sourcing,1,48,3,9,0,0,61,0,employee_32839
28602,Analytics,region_22,,m,sourcing,2,27,3,2,0,0,83,0,employee_28602
12658,Analytics,region_28,Bachelor's,m,sourcing,1,37,2,3,0,0,83,0,employee_12658
51168,Legal,region_7,Below Secondary,m,sourcing,1,28,3,2,1,0,59,0,employee_51168
48671,Analytics,region_7,Bachelor's,m,other,1,35,5,5,0,0,89,0,employee_48671
8253,HR,region_2,Master's & above,m,sourcing,1,45,4,5,0,0,47,0,employee_8253
36154,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,35,1,4,0,0,48,0,employee_36154
15514,Sales & Marketing,region_2,,m,other,1,32,4,7,0,0,50,0,employee_15514
56685,Sales & Marketing,region_9,Bachelor's,m,sourcing,1,27,3,4,0,0,51,0,employee_56685
69079,Operations,region_15,Bachelor's,m,other,1,38,5,9,1,0,61,0,employee_69079
1906,Sales & Marketing,region_11,Bachelor's,m,sourcing,2,28,3,3,0,0,49,0,employee_1906
15025,Procurement,region_6,Bachelor's,m,other,3,27,4,3,1,0,68,1,employee_15025
1655,Operations,region_22,Bachelor's,m,other,2,30,3,5,0,0,59,0,employee_1655
1771,Technology,region_17,Bachelor's,m,other,1,39,4,14,0,0,88,1,employee_1771
66009,Sales & Marketing,region_2,Bachelor's,m,other,2,31,3,4,0,0,49,0,employee_66009
9699,Technology,region_13,Bachelor's,f,other,1,26,1,3,0,0,77,0,employee_9699
63774,Sales & Marketing,region_2,Bachelor's,f,other,1,31,4,5,1,0,49,1,employee_63774
23788,Technology,region_31,Bachelor's,m,other,1,41,3,4,0,0,78,0,employee_23788
28610,Sales & Marketing,region_16,Bachelor's,f,other,1,40,4,7,0,0,45,0,employee_28610
54263,Analytics,region_2,Bachelor's,f,other,2,34,4,5,0,0,83,0,employee_54263
34733,Operations,region_13,Bachelor's,m,other,1,30,3,5,0,0,59,0,employee_34733
2682,Technology,region_5,Bachelor's,m,other,1,33,3,6,1,0,74,0,employee_2682
30417,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,26,,1,0,0,49,0,employee_30417
14634,Procurement,region_2,Below Secondary,m,other,1,25,,1,0,0,72,0,employee_14634
4560,Operations,region_15,Master's & above,m,other,1,36,1,4,1,0,58,0,employee_4560
7088,HR,region_2,Master's & above,m,sourcing,1,60,4,3,0,0,44,0,employee_7088
73722,Procurement,region_13,Bachelor's,f,sourcing,2,24,,1,0,0,66,0,employee_73722
77332,Procurement,region_16,Bachelor's,f,other,3,30,3,5,1,1,73,0,employee_77332
60744,Operations,region_2,Bachelor's,f,sourcing,1,35,5,10,1,0,58,0,employee_60744
12147,Procurement,region_34,Bachelor's,m,other,1,29,5,4,1,0,70,0,employee_12147
24140,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,54,3,14,0,0,47,0,employee_24140
71511,Technology,region_2,Bachelor's,m,sourcing,1,31,4,4,1,0,83,0,employee_71511
11201,Analytics,region_11,Bachelor's,m,other,1,28,5,4,1,0,85,0,employee_11201
27020,Sales & Marketing,region_7,Master's & above,m,sourcing,2,33,3,2,0,0,52,0,employee_27020
49626,Analytics,region_2,,m,sourcing,1,32,5,5,0,0,85,0,employee_49626
72714,Operations,region_7,Bachelor's,f,other,1,37,4,9,1,0,55,0,employee_72714
40608,Analytics,region_22,Bachelor's,m,sourcing,2,30,5,9,1,0,85,0,employee_40608
23204,Operations,region_2,Bachelor's,f,other,1,31,4,5,1,0,60,0,employee_23204
76387,Operations,region_7,Bachelor's,m,other,1,30,1,5,0,0,59,0,employee_76387
37768,Technology,region_23,Master's & above,m,sourcing,1,34,4,7,0,0,79,0,employee_37768
4599,R&D,region_3,Master's & above,m,sourcing,2,38,3,3,0,0,83,0,employee_4599
65189,Operations,region_29,Bachelor's,f,sourcing,1,28,3,4,0,0,60,0,employee_65189
58232,Procurement,region_2,Master's & above,m,sourcing,1,31,,1,0,0,69,0,employee_58232
15197,Technology,region_22,Master's & above,m,sourcing,2,33,3,6,0,0,82,0,employee_15197
74169,Operations,region_16,Bachelor's,m,other,1,36,3,9,0,0,58,0,employee_74169
13182,Sales & Marketing,region_22,Bachelor's,f,other,2,27,,1,0,0,56,0,employee_13182
74387,Procurement,region_2,Bachelor's,m,sourcing,1,36,2,9,1,0,70,0,employee_74387
19356,Procurement,region_30,Master's & above,m,other,1,33,4,9,0,0,69,0,employee_19356
61723,Sales & Marketing,region_16,Master's & above,m,other,1,48,3,9,0,0,44,0,employee_61723
54653,Procurement,region_2,Bachelor's,m,sourcing,3,34,1,3,0,0,71,0,employee_54653
46722,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,35,4,8,1,0,49,0,employee_46722
49225,Sales & Marketing,region_24,Bachelor's,m,sourcing,1,32,4,7,0,0,50,0,employee_49225
19081,Sales & Marketing,region_2,,m,other,1,58,1,17,0,0,53,0,employee_19081
21715,Operations,region_19,Bachelor's,m,sourcing,1,33,4,6,1,0,57,0,employee_21715
15306,Operations,region_22,Master's & above,f,other,1,35,3,4,0,1,96,1,employee_15306
8519,Procurement,region_2,Bachelor's,m,sourcing,1,60,3,3,0,0,72,0,employee_8519
17604,Sales & Marketing,region_15,Bachelor's,m,other,1,31,4,4,1,0,45,0,employee_17604
45945,Operations,region_2,Bachelor's,m,sourcing,1,29,5,2,1,0,63,0,employee_45945
42466,Operations,region_6,Bachelor's,f,other,2,33,3,3,0,0,58,0,employee_42466
48269,Procurement,region_2,Bachelor's,m,other,2,37,3,9,0,0,72,0,employee_48269
37198,Sales & Marketing,region_2,,f,other,1,23,3,1,0,0,46,0,employee_37198
27996,Technology,region_12,Bachelor's,m,other,2,26,2,3,0,0,77,0,employee_27996
52865,Legal,region_5,Bachelor's,m,sourcing,1,29,3,5,0,0,61,0,employee_52865
21486,Sales & Marketing,region_22,Master's & above,f,sourcing,1,36,1,7,0,0,54,0,employee_21486
55513,Legal,region_27,Bachelor's,m,other,1,33,3,4,0,0,61,0,employee_55513
1014,Operations,region_2,Bachelor's,f,other,1,32,5,5,1,0,56,0,employee_1014
68506,Procurement,region_2,Bachelor's,m,sourcing,2,51,1,24,0,0,67,0,employee_68506
55670,Procurement,region_2,Bachelor's,m,sourcing,1,37,3,11,0,0,70,0,employee_55670
7371,R&D,region_7,Master's & above,m,other,1,35,5,7,1,0,83,0,employee_7371
78258,R&D,region_27,Bachelor's,m,sourcing,2,33,3,5,1,0,88,0,employee_78258
14062,Operations,region_2,Bachelor's,m,sourcing,1,33,3,5,1,0,53,0,employee_14062
31467,Procurement,region_2,Master's & above,m,sourcing,1,58,4,7,0,0,68,0,employee_31467
54632,Finance,region_31,Bachelor's,m,sourcing,1,30,4,2,0,0,58,0,employee_54632
28048,Sales & Marketing,region_5,Bachelor's,m,other,1,37,2,10,0,0,49,0,employee_28048
57867,Sales & Marketing,region_26,Bachelor's,m,sourcing,2,33,1,5,0,0,50,0,employee_57867
76079,Analytics,region_22,Bachelor's,m,referred,1,29,,1,1,0,87,0,employee_76079
61413,Technology,region_23,Master's & above,f,sourcing,1,38,5,10,1,0,82,0,employee_61413
64875,Sales & Marketing,region_24,Bachelor's,m,sourcing,1,34,1,8,0,0,53,0,employee_64875
42166,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,38,4,2,1,0,51,0,employee_42166
46076,Operations,region_13,Bachelor's,f,sourcing,1,37,5,7,1,0,59,0,employee_46076
13621,Sales & Marketing,region_25,Bachelor's,m,other,1,29,4,3,0,0,49,0,employee_13621
16856,Sales & Marketing,region_2,Bachelor's,f,other,1,60,3,6,0,1,49,0,employee_16856
78272,Sales & Marketing,region_28,Bachelor's,f,other,1,31,5,2,0,0,48,0,employee_78272
8733,R&D,region_7,Bachelor's,m,sourcing,1,30,4,2,1,0,87,0,employee_8733
34169,Procurement,region_13,Bachelor's,f,sourcing,1,36,3,9,1,0,66,0,employee_34169
38340,Operations,region_14,Bachelor's,f,other,1,35,3,10,0,0,61,0,employee_38340
23594,R&D,region_26,Bachelor's,m,sourcing,1,41,3,7,1,1,81,0,employee_23594
15643,Technology,region_7,Bachelor's,f,sourcing,1,30,3,4,0,0,89,1,employee_15643
14574,Sales & Marketing,region_9,Bachelor's,f,sourcing,1,29,3,5,0,0,53,0,employee_14574
17036,HR,region_26,Bachelor's,m,other,1,30,3,5,1,0,90,1,employee_17036
39162,Procurement,region_2,Bachelor's,f,sourcing,1,55,3,8,0,0,69,0,employee_39162
20980,Sales & Marketing,region_31,,m,other,1,34,3,4,0,0,51,0,employee_20980
63484,Analytics,region_29,Master's & above,m,other,1,38,3,4,1,0,81,0,employee_63484
57264,HR,region_5,Bachelor's,f,sourcing,1,32,5,7,1,0,52,0,employee_57264
60486,Operations,region_2,Bachelor's,m,other,1,38,2,10,0,0,59,0,employee_60486
5212,Sales & Marketing,region_29,Master's & above,m,sourcing,1,47,3,17,0,0,49,0,employee_5212
44764,Operations,region_32,Bachelor's,f,other,1,42,5,15,0,0,65,0,employee_44764
74447,Operations,region_22,Master's & above,m,other,1,31,5,4,1,0,57,1,employee_74447
3957,Technology,region_2,Master's & above,m,sourcing,2,38,3,9,1,0,91,1,employee_3957
39359,Technology,region_2,Bachelor's,f,sourcing,1,32,1,4,0,0,72,0,employee_39359
67043,Operations,region_2,Below Secondary,m,sourcing,1,23,3,2,0,0,59,0,employee_67043
44245,Sales & Marketing,region_22,Master's & above,f,sourcing,1,41,5,13,0,0,44,0,employee_44245
6110,Technology,region_16,Bachelor's,m,sourcing,1,51,5,3,1,1,84,0,employee_6110
37480,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,45,4,12,0,0,44,0,employee_37480
10471,Sales & Marketing,region_32,,m,sourcing,1,34,3,5,0,0,46,0,employee_10471
68376,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,29,,1,1,1,92,1,employee_68376
10233,Analytics,region_30,Bachelor's,m,other,1,30,3,4,0,0,90,0,employee_10233
40681,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,38,4,4,1,0,48,0,employee_40681
63806,Operations,region_22,Bachelor's,f,sourcing,1,48,5,3,1,0,63,1,employee_63806
43489,HR,region_7,Master's & above,m,other,1,38,4,3,0,0,49,0,employee_43489
5777,Legal,region_2,Bachelor's,m,other,1,31,3,4,1,0,59,0,employee_5777
288,Legal,region_22,Bachelor's,m,sourcing,1,30,4,3,0,0,62,0,employee_288
11102,Technology,region_13,Bachelor's,m,referred,1,31,3,3,1,0,80,1,employee_11102
64826,Sales & Marketing,region_4,Master's & above,f,sourcing,1,34,3,9,1,0,45,0,employee_64826
32340,Sales & Marketing,region_2,Master's & above,m,sourcing,1,60,1,11,0,0,48,0,employee_32340
14958,Operations,region_2,Master's & above,m,sourcing,1,40,2,12,0,0,58,0,employee_14958
13418,Procurement,region_26,Master's & above,m,sourcing,1,55,3,7,0,0,69,0,employee_13418
49877,Sales & Marketing,region_16,Bachelor's,m,sourcing,2,45,3,5,0,0,48,0,employee_49877
31551,Sales & Marketing,region_6,Bachelor's,m,sourcing,2,29,1,4,0,0,51,0,employee_31551
34471,R&D,region_26,Master's & above,m,other,1,27,4,5,1,0,84,0,employee_34471
76873,Sales & Marketing,region_28,Master's & above,f,sourcing,1,34,4,7,0,0,64,1,employee_76873
40820,Analytics,region_20,Bachelor's,m,sourcing,2,28,3,4,1,0,85,0,employee_40820
9970,Sales & Marketing,region_2,Bachelor's,m,referred,1,37,1,5,0,0,50,0,employee_9970
56024,Sales & Marketing,region_21,Bachelor's,m,sourcing,1,35,4,9,1,1,50,0,employee_56024
12831,Sales & Marketing,region_8,Bachelor's,m,sourcing,1,30,2,3,1,0,51,0,employee_12831
35457,Analytics,region_2,Bachelor's,m,sourcing,1,36,3,5,1,0,81,0,employee_35457
67745,Operations,region_27,Master's & above,f,other,1,39,5,4,0,0,62,0,employee_67745
14080,Technology,region_13,Master's & above,m,other,1,54,1,4,0,0,78,0,employee_14080
6619,Sales & Marketing,region_2,Bachelor's,m,other,2,25,,1,1,0,50,0,employee_6619
2552,Legal,region_26,Bachelor's,m,sourcing,1,34,1,6,0,0,61,0,employee_2552
46198,Sales & Marketing,region_29,Master's & above,m,sourcing,1,32,1,7,0,0,47,0,employee_46198
74371,Finance,region_26,Bachelor's,m,other,1,29,5,6,0,0,66,0,employee_74371
17514,Technology,region_14,Bachelor's,m,other,3,32,5,5,1,0,84,1,employee_17514
37687,Sales & Marketing,region_29,Bachelor's,f,sourcing,1,27,3,2,0,0,53,0,employee_37687
41750,Procurement,region_7,Bachelor's,f,sourcing,1,32,5,7,1,0,73,1,employee_41750
3631,Sales & Marketing,region_4,Master's & above,m,sourcing,2,40,1,3,0,0,51,0,employee_3631
66626,Sales & Marketing,region_22,Bachelor's,m,other,8,26,,1,0,0,47,0,employee_66626
72122,Sales & Marketing,region_20,Master's & above,m,other,1,35,4,9,0,0,45,0,employee_72122
33770,Operations,region_29,Bachelor's,m,sourcing,1,34,4,2,0,0,61,0,employee_33770
69513,Analytics,region_22,Master's & above,f,other,1,32,1,6,0,0,85,0,employee_69513
67245,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,26,,1,1,1,90,1,employee_67245
369,Technology,region_31,Bachelor's,m,other,2,29,3,2,0,0,79,0,employee_369
5911,Operations,region_13,Bachelor's,m,other,3,38,4,12,1,0,58,0,employee_5911
39041,Operations,region_14,Master's & above,m,other,1,38,5,7,1,0,58,0,employee_39041
54598,Operations,region_30,Bachelor's,m,sourcing,1,45,5,7,0,0,57,0,employee_54598
64874,Sales & Marketing,region_7,Bachelor's,m,other,2,31,4,6,0,0,48,0,employee_64874
22416,Analytics,region_2,,m,sourcing,1,26,5,5,1,0,84,0,employee_22416
76198,Technology,region_2,Bachelor's,f,sourcing,1,42,1,4,0,0,79,0,employee_76198
47111,Analytics,region_22,Master's & above,m,sourcing,1,27,,1,0,0,85,0,employee_47111
10025,Analytics,region_34,Bachelor's,m,other,1,27,4,3,0,0,88,0,employee_10025
78132,Sales & Marketing,region_4,Master's & above,m,other,1,57,1,16,0,0,47,0,employee_78132
12109,Sales & Marketing,region_30,Bachelor's,m,sourcing,1,47,1,6,0,0,50,0,employee_12109
20760,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,41,3,15,0,0,54,0,employee_20760
63610,Analytics,region_31,Bachelor's,m,sourcing,1,29,3,6,0,0,85,0,employee_63610
926,Technology,region_10,Bachelor's,m,sourcing,1,33,3,7,0,0,80,0,employee_926
50934,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,33,4,5,1,0,46,0,employee_50934
10265,HR,region_26,Bachelor's,m,other,1,31,5,9,1,0,47,0,employee_10265
51856,Sales & Marketing,region_23,Bachelor's,m,other,1,33,3,9,1,0,52,1,employee_51856
38641,Operations,region_4,Master's & above,m,sourcing,1,42,3,5,0,0,65,0,employee_38641
34952,Technology,region_7,Bachelor's,f,other,2,31,3,5,0,0,76,0,employee_34952
51395,Sales & Marketing,region_2,Master's & above,f,sourcing,2,35,3,9,0,0,49,0,employee_51395
51090,Technology,region_2,Bachelor's,f,other,1,47,3,17,0,0,84,0,employee_51090
8403,Analytics,region_31,Master's & above,m,sourcing,1,35,5,9,0,0,85,0,employee_8403
59652,R&D,region_2,Master's & above,m,other,2,42,1,14,0,0,87,0,employee_59652
3790,Sales & Marketing,region_22,Master's & above,m,other,1,41,5,6,1,0,49,0,employee_3790
36105,Procurement,region_23,Bachelor's,m,other,1,33,4,2,1,0,70,0,employee_36105
75204,Operations,region_32,Bachelor's,m,sourcing,1,27,5,5,0,0,63,0,employee_75204
44358,Legal,region_4,Bachelor's,m,other,1,30,4,3,1,0,60,0,employee_44358
67081,Finance,region_2,Master's & above,f,sourcing,1,40,4,9,1,0,58,0,employee_67081
30552,Sales & Marketing,region_6,Bachelor's,m,sourcing,1,31,,1,0,0,45,0,employee_30552
3319,Analytics,region_2,,m,other,1,25,5,2,1,0,86,0,employee_3319
32419,Procurement,region_2,Bachelor's,f,sourcing,3,42,5,14,1,0,67,0,employee_32419
1628,Finance,region_7,Below Secondary,m,other,1,25,,1,0,0,63,0,employee_1628
5837,Operations,region_13,Bachelor's,m,sourcing,1,53,4,10,0,0,58,0,employee_5837
12603,Procurement,region_14,Bachelor's,m,sourcing,1,26,3,2,0,0,70,0,employee_12603
1768,Analytics,region_26,Bachelor's,m,sourcing,1,31,5,4,1,0,84,0,employee_1768
35368,Operations,region_27,Bachelor's,f,sourcing,1,43,3,10,1,0,62,1,employee_35368
44684,Finance,region_2,Bachelor's,f,other,1,33,3,6,0,0,58,0,employee_44684
3428,Sales & Marketing,region_11,Bachelor's,m,other,1,41,5,13,0,0,47,0,employee_3428
22187,Procurement,region_2,Bachelor's,m,referred,1,30,1,8,1,0,71,0,employee_22187
56847,Technology,region_11,Bachelor's,m,other,1,30,4,4,1,0,81,0,employee_56847
5968,Sales & Marketing,region_30,Bachelor's,m,sourcing,1,32,3,3,0,0,52,0,employee_5968
17993,Operations,region_22,Bachelor's,m,other,1,33,1,7,0,0,58,0,employee_17993
60010,HR,region_2,Bachelor's,f,referred,1,32,3,7,0,0,50,0,employee_60010
4001,Finance,region_26,Bachelor's,m,other,3,26,3,4,1,0,60,0,employee_4001
39833,Sales & Marketing,region_13,Master's & above,m,other,3,36,3,9,0,0,44,0,employee_39833
36675,Procurement,region_13,Master's & above,f,sourcing,1,32,3,6,0,0,71,0,employee_36675
